    ,visit_id         ,site_url                        ,site_rank ,complete ,banners ,interaction    ,clicked        ,count_fp ,count_tp ,count_tr
226 ,2284955746836298 ,https://quovadisglobal.com      ,      226 ,True     ,      1 ,No interaction ,No interaction ,      20 ,       8 ,       4
227 ,  69173989701377 ,https://active.com              ,      227 ,True     ,      1 ,No interaction ,No interaction ,      51 ,     146 ,     120
228 ,5121985049695386 ,https://fantasypros.com         ,      228 ,True     ,      1 ,No interaction ,No interaction ,      13 ,     113 ,     100
229 ,3395602765550585 ,https://eurogamer.net           ,      229 ,True     ,      1 ,No interaction ,No interaction ,       6 ,       0 ,       0
230 ,7655727090002160 ,https://siteground.us           ,      230 ,True     ,      1 ,No interaction ,No interaction ,       0 ,      12 ,       0
231 ,8730262331074137 ,https://match.com               ,      231 ,True     ,      1 ,No interaction ,No interaction ,       8 ,       3 ,       0
232 ,5291415943622216 ,https://realsimple.com          ,      232 ,True     ,      0 ,No interaction ,No interaction ,      28 ,     130 ,     111
233 ,2855527372656457 ,https://thespruceeats.com       ,      233 ,True     ,      0 ,No interaction ,No interaction ,      23 ,      44 ,      33
234 ,6328426938212589 ,https://freepik.es              ,      234 ,True     ,      1 ,No interaction ,No interaction ,      28 ,      19 ,       9
235 ,4007586480110467 ,https://sanofi-synthelabo.com   ,      235 ,True     ,      0 ,No interaction ,No interaction ,       0 ,       0 ,       0
236 ,1623087705258196 ,https://nationalgeographic.org  ,      236 ,True     ,      1 ,No interaction ,No interaction ,      24 ,      13 ,       5
237 ,2646831360627224 ,https://eagleeyenetworks.com    ,      237 ,True     ,      1 ,No interaction ,No interaction ,       0 ,      43 ,       0
238 ,8880045699642469 ,https://aap.org                 ,      238 ,True     ,      1 ,No interaction ,No interaction ,      22 ,      16 ,      10
239 ,4432338214669718 ,https://seagate.com             ,      239 ,True     ,      1 ,No interaction ,No interaction ,      14 ,       5 ,       4
240 ,4001910019083804 ,https://kcl.ac.uk               ,      240 ,True     ,      1 ,No interaction ,No interaction ,       1 ,       0 ,       0
241 ,3670684022124849 ,https://snowflake.com           ,      241 ,True     ,      1 ,No interaction ,No interaction ,      15 ,      28 ,      20
242 ,2208678385692895 ,https://esri.com                ,      242 ,True     ,      1 ,No interaction ,No interaction ,      27 ,      30 ,      20
243 ,6649261822196372 ,https://tappx.com               ,      243 ,True     ,      1 ,No interaction ,No interaction ,       7 ,       0 ,       0
244 ,1052099261245489 ,https://ecwid.com               ,      244 ,True     ,      0 ,No interaction ,No interaction ,      32 ,      49 ,      24
245 ,7774561225084832 ,https://sportingnews.com        ,      245 ,False    ,      0 ,No interaction ,No interaction ,      36 ,     298 ,     253
246 ,5612965937169950 ,https://apptimize.com           ,      246 ,True     ,      1 ,No interaction ,No interaction ,       4 ,       2 ,       1
247 ,8397575439436726 ,https://serverfault.com         ,      247 ,True     ,      1 ,No interaction ,No interaction ,       1 ,       1 ,       0
248 , 812819340175193 ,https://nationalarchives.gov.uk ,      248 ,True     ,      1 ,No interaction ,No interaction ,       1 ,       0 ,       0
249 , 524449814205140 ,https://zebra.com               ,      249 ,False    ,      1 ,No interaction ,No interaction ,      36 ,      23 ,      16
250 ,4539974177565042 ,https://epfl.ch                 ,      250 ,False    ,      0 ,No interaction ,No interaction ,       4 ,       0 ,       0
251 ,1565013316780581 ,https://xoom.com                ,      251 ,True     ,      1 ,No interaction ,No interaction ,      23 ,       7 ,       0
252 ,1971643396295858 ,https://foodandwine.com         ,      252 ,True     ,      0 ,No interaction ,No interaction ,      29 ,     137 ,     122
253 ,7305857215920350 ,https://vodafone.com            ,      253 ,True     ,      1 ,No interaction ,No interaction ,       1 ,       0 ,       0
254 ,7831584087051595 ,https://workable.com            ,      254 ,True     ,      1 ,No interaction ,No interaction ,      27 ,      14 ,       2
255 ,5756089662346896 ,https://mail.ru                 , 10000000 ,True     ,      1 ,Accept         ,Accepted       ,      21 ,      21 ,       2
256 ,8381605547164526 ,https://zoom.us                 , 10000001 ,True     ,      1 ,Accept         ,No interaction ,      34 ,      42 ,      24
257 ,6635220337102381 ,https://europa.eu               , 10000002 ,True     ,      1 ,Accept         ,Accepted       ,       1 ,       0 ,       0
258 ,7272237764724611 ,https://digicert.com            , 10000003 ,True     ,      1 ,Accept         ,Accepted       ,      36 ,      18 ,       4
259 ,6157027560170491 ,https://stackoverflow.com       , 10000004 ,True     ,      1 ,Accept         ,Accepted       ,       6 ,       0 ,       0
260 ,4071764654133017 ,https://teamviewer.com          , 10000005 ,True     ,      1 ,Accept         ,Accepted       ,      17 ,      16 ,       5
261 , 109478072578741 ,https://amazon.co.uk            , 10000006 ,True     ,      1 ,Accept         ,Accepted       ,       7 ,       1 ,       1
262 ,1321444202538279 ,https://hp.com                  , 10000007 ,True     ,      1 ,Accept         ,Accepted       ,      32 ,      35 ,      26
263 ,8246916137168049 ,https://aliyun.com              , 10000008 ,True     ,      1 ,Accept         ,Accepted       ,       2 ,      50 ,       3
264 ,6449906558184429 ,https://rackspace.com           , 10000009 ,True     ,      1 ,Accept         ,Accepted       ,      27 ,      27 ,       6
265 ,8991822368267063 ,https://freepik.com             , 10000010 ,True     ,      1 ,Accept         ,Accepted       ,      28 ,      19 ,       9
266 , 516153781199666 ,https://springer.com            , 10000011 ,True     ,      1 ,Accept         ,Accepted       ,      13 ,       0 ,       0
267 ,7987409743049794 ,https://nature.com              , 10000012 ,True     ,      1 ,Accept         ,Accepted       ,      19 ,      66 ,      50
268 , 461237119154243 ,https://casalemedia.com         , 10000013 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,       6 ,       0
269 ,3545080131392742 ,https://surveymonkey.com        , 10000014 ,True     ,      1 ,Accept         ,Accepted       ,      30 ,      47 ,      33
270 ,2410005771953262 ,https://paloaltonetworks.com    , 10000015 ,True     ,      1 ,Accept         ,No interaction ,      52 ,      37 ,      18
271 ,6843321667914758 ,https://nvidia.com              , 10000016 ,True     ,      1 ,Accept         ,Accepted       ,      42 ,      67 ,      39
272 ,1949075772028041 ,https://imgsmail.ru             , 10000017 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      41 ,       2
273 ,2463652961536897 ,https://verisign.com            , 10000018 ,True     ,      1 ,Accept         ,Accepted       ,       4 ,       0 ,       0
274 ,3242131485047731 ,https://swrve.com               , 10000019 ,True     ,      1 ,Accept         ,Accepted       ,      11 ,       6 ,       0
275 ,5197254349278446 ,https://businesswire.com        , 10000020 ,True     ,      1 ,Accept         ,Accepted       ,      15 ,       8 ,       0
276 ,4562020151127774 ,https://deloitte.com            , 10000021 ,True     ,      1 ,Accept         ,Accepted       ,      17 ,      23 ,      13
277 , 401379996605693 ,https://rt.com                  , 10000022 ,True     ,      1 ,Accept         ,Accepted       ,      11 ,      20 ,      10
278 ,8632594928658118 ,https://docker.com              , 10000023 ,True     ,      1 ,Accept         ,Accepted       ,      14 ,       9 ,       0
279 ,7162926778772725 ,https://ebay.co.uk              , 10000024 ,True     ,      1 ,Accept         ,Accepted       ,      20 ,      11 ,       0
280 ,2797429815965801 ,https://abc.net.au              , 10000025 ,True     ,      1 ,Accept         ,Accepted       ,      29 ,       9 ,       8
281 ,8362327560848346 ,https://plos.org                , 10000026 ,True     ,      1 ,Accept         ,Accepted       ,       4 ,       2 ,       0
282 ,6639103110332196 ,https://doubleverify.com        , 10000027 ,True     ,      1 ,Accept         ,Accepted       ,      13 ,       0 ,       0
283 ,5230776223288651 ,https://bmj.com                 , 10000028 ,True     ,      1 ,Accept         ,Accepted       ,      15 ,       4 ,       1
284 ,6353060589776337 ,https://getpocket.com           , 10000029 ,True     ,      1 ,Accept         ,Accepted       ,       9 ,       0 ,       0
285 ,4715726136196376 ,https://supersonicads.com       , 10000030 ,True     ,      1 ,Accept         ,Accepted       ,       3 ,      37 ,       0
286 ,4914088872737370 ,https://gartner.com             , 10000031 ,True     ,      1 ,Accept         ,Accepted       ,      29 ,      20 ,      10
287 ,5022273869512210 ,https://branch.io               , 10000032 ,True     ,      0 ,Accept         ,No interaction ,       0 ,       0 ,       0
288 ,6939399704830547 ,https://teads.tv                , 10000033 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      13 ,       0
289 ,1774097732901141 ,https://ultradns.com            , 10000034 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      35 ,       1
290 ,4978098561693334 ,https://mlb.com                 , 10000035 ,False    ,      0 ,Accept         ,No interaction ,      52 ,     245 ,     215
291 ,5721535902913601 ,https://blackboard.com          , 10000036 ,True     ,      1 ,Accept         ,Accepted       ,      21 ,      12 ,       3
292 ,1440186901434116 ,https://entrust.net             , 10000037 ,True     ,      0 ,Accept         ,No interaction ,       0 ,       0 ,       0
293 ,2575051412391956 ,https://slate.com               , 10000038 ,False    ,      1 ,Accept         ,Accepted       ,      42 ,     191 ,     156
294 ,2319168357401887 ,https://amplitude.com           , 10000039 ,True     ,      1 ,Accept         ,Accepted       ,      19 ,      15 ,       2
295 ,5086179773714444 ,https://thelancet.com           , 10000040 ,True     ,      1 ,Accept         ,Accepted       ,      23 ,       9 ,       5
296 ,1894149162702964 ,https://ey.com                  , 10000041 ,True     ,      1 ,Accept         ,Accepted       ,      13 ,      17 ,       6
297 ,8768896885786206 ,https://symantec.com            , 10000042 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,       8 ,       0
298 ,7540705668582209 ,https://gamespot.com            , 10000043 ,False    ,      0 ,Accept         ,No interaction ,      37 ,     259 ,     235
299 ,3107167839244473 ,https://mediatek.com            , 10000044 ,True     ,      2 ,Accept         ,No interaction ,      12 ,       4 ,       0
300 ,7373037604293269 ,https://onetrust.com            , 10000045 ,True     ,      1 ,Accept         ,Accepted       ,       5 ,       4 ,       1
301 ,2247167448640997 ,https://contextweb.com          , 10000046 ,True     ,      1 ,Accept         ,Accepted       ,       3 ,      25 ,       1
302 ,1678834586218770 ,https://sap.com                 , 10000047 ,True     ,      1 ,Accept         ,No interaction ,      33 ,      34 ,      18
303 ,2952482147881296 ,https://discogs.com             , 10000048 ,True     ,      1 ,Accept         ,Accepted       ,      33 ,      47 ,      33
304 ,8663237329616590 ,https://rackspacecloud.com      , 10000049 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      54 ,       6
305 ,4308399476420692 ,https://gumgum.com              , 10000050 ,True     ,      1 ,Accept         ,Accepted       ,      13 ,       9 ,       0
306 ,1889739832613264 ,https://app.link                , 10000051 ,True     ,      0 ,Accept         ,No interaction ,       1 ,       0 ,       0
307 ,6292002908132362 ,https://pendo.io                , 10000052 ,True     ,      1 ,Accept         ,Accepted       ,      32 ,      16 ,       2
308 ,5097436372669040 ,https://agora.io                , 10000053 ,True     ,      1 ,Accept         ,Accepted       ,      22 ,      15 ,       5
309 ,1071432168779020 ,https://databricks.com          , 10000054 ,False    ,      1 ,Accept         ,Accepted       ,      36 ,      28 ,      12
310 ,7735049945310100 ,https://yieldmo.com             , 10000055 ,True     ,      0 ,Accept         ,No interaction ,       9 ,       7 ,       0
311 ,2269938019879238 ,https://mitre.org               , 10000056 ,True     ,      1 ,Accept         ,Accepted       ,       8 ,      12 ,       0
312 ,5780544546333467 ,https://acm.org                 , 10000057 ,True     ,      1 ,Accept         ,Accepted       ,       2 ,       3 ,       0
313 , 984366795120031 ,https://flaticon.com            , 10000058 ,False    ,      0 ,Accept         ,No interaction ,      27 ,       3 ,       0
314 ,3720939423686130 ,https://ssrn.com                , 10000059 ,True     ,      1 ,Accept         ,Accepted       ,      10 ,       4 ,       4
315 ,8100988297824326 ,https://thoughtco.com           , 10000060 ,True     ,      0 ,Accept         ,No interaction ,      20 ,      26 ,      20
316 ,6309116564334038 ,https://goguardian.com          , 10000061 ,True     ,      1 ,Accept         ,Accepted       ,      17 ,      34 ,      15
317 ,6184567903746719 ,https://newscientist.com        , 10000062 ,True     ,      1 ,Accept         ,Accepted       ,      44 ,     214 ,     190
318 ,  12422989380750 ,https://gotinder.com            , 10000063 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      13 ,       0
319 ,1535181873276191 ,https://trustarc.com            , 10000064 ,True     ,      1 ,Accept         ,Accepted       ,      34 ,      12 ,       0
320 ,7222939735171624 ,https://fifa.com                , 10000065 ,True     ,      1 ,Accept         ,Accepted       ,       9 ,      11 ,       5
321 ,3838551500002471 ,https://viber.com               , 10000066 ,True     ,      1 ,Accept         ,Accepted       ,       8 ,       1 ,       0
322 ,5753844651011469 ,https://helpshift.com           , 10000067 ,True     ,      1 ,Accept         ,Accepted       ,      35 ,      36 ,      17
323 ,4562517538456771 ,https://merchantlink.com        , 10000068 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      19 ,       1
324 ,2552860319873483 ,https://truste.com              , 10000069 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      46 ,       0
325 ,7127540284162370 ,https://wufoo.com               , 10000070 ,True     ,      1 ,Accept         ,Accepted       ,       8 ,      20 ,       9
326 ,5820100361868883 ,https://weborama.fr             , 10000071 ,False    ,      0 ,Accept         ,No interaction ,       0 ,       0 ,       0
327 ,3205104794933299 ,https://osu.edu                 , 10000072 ,True     ,      1 ,Accept         ,Accepted       ,      21 ,       1 ,       0
328 ,4720302694174931 ,https://mimecast.com            , 10000073 ,True     ,      1 ,Accept         ,Accepted       ,      23 ,      48 ,      30
329 ,1661533574996307 ,https://technologyreview.com    , 10000074 ,True     ,      1 ,Accept         ,Accepted       ,      30 ,      27 ,      11
330 ,4724330360672463 ,https://pubnub.com              , 10000075 ,True     ,      1 ,Accept         ,Accepted       ,      24 ,      20 ,      11
331 ,6891632874102891 ,https://adtelligent.com         , 10000076 ,True     ,      1 ,Accept         ,Accepted       ,      15 ,      10 ,       0
332 ,8596098089146171 ,https://logitech.com            , 10000077 ,True     ,      0 ,Accept         ,No interaction ,      49 ,      60 ,      32
333 ,6574158947093276 ,https://algolianet.com          , 10000078 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      71 ,      15
334 ,4105024780964803 ,https://seekingalpha.com        , 10000079 ,True     ,      1 ,Accept         ,No interaction ,      30 ,       4 ,       0
335 ,1923844743381614 ,https://ico.org.uk              , 10000080 ,True     ,      1 ,Accept         ,Accepted       ,       1 ,       0 ,       0
336 ,6715502111394643 ,https://playrix.com             , 10000081 ,True     ,      1 ,Accept         ,Accepted       ,      11 ,       4 ,       0
337 ,7487058581041520 ,https://cancer.org              , 10000082 ,True     ,      1 ,Accept         ,Accepted       ,      31 ,      80 ,      52
338 ,3831331896115047 ,https://smugmug.com             , 10000083 ,True     ,      1 ,Accept         ,No interaction ,       2 ,       0 ,       0
339 ,2559376065486631 ,https://inmobi.com              , 10000084 ,True     ,      1 ,Accept         ,Accepted       ,      11 ,       9 ,       2
340 ,8048858315922046 ,https://thomsonreuters.com      , 10000085 ,True     ,      1 ,Accept         ,Accepted       ,      38 ,      40 ,      25
341 ,8609152931821170 ,https://zend.com                , 10000086 ,True     ,      1 ,Accept         ,Accepted       ,      24 ,      11 ,       3
342 ,7754568018264235 ,https://thawte.com              , 10000087 ,True     ,      1 ,Accept         ,Accepted       ,      23 ,      10 ,       4
343 , 867453380493388 ,https://allrecipes.com          , 10000088 ,True     ,      0 ,Accept         ,No interaction ,      27 ,     142 ,     127
344 ,2015115776087703 ,https://cell.com                , 10000089 ,True     ,      1 ,Accept         ,Accepted       ,      23 ,       9 ,       5
345 ,1166430911641732 ,https://lifewire.com            , 10000090 ,True     ,      0 ,Accept         ,No interaction ,      28 ,      54 ,      38
346 ,1815505930104730 ,https://strava.com              , 10000091 ,True     ,      1 ,Accept         ,Accepted       ,      11 ,       2 ,       0
347 ,8768975345475076 ,https://broadcom.com            , 10000092 ,True     ,      1 ,Accept         ,Accepted       ,       8 ,       1 ,       0
348 , 926607498462804 ,https://adweek.com              , 10000093 ,True     ,      1 ,Accept         ,Accepted       ,      40 ,      85 ,      72
349 , 639993256973434 ,https://docusign.com            , 10000094 ,True     ,      1 ,Accept         ,Accepted       ,      19 ,      36 ,      16
350 ,1445266829142104 ,https://grserver.gr             , 10000095 ,True     ,      0 ,Accept         ,No interaction ,       0 ,       0 ,       0
351 ,1220765809617656 ,https://pcworld.com             , 10000096 ,True     ,      0 ,Accept         ,No interaction ,      39 ,      84 ,      69
352 ,1939523966761597 ,https://segment.io              , 10000097 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      58 ,      46
353 , 627396959256041 ,https://mastercard.com          , 10000098 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      32 ,       1
354 ,5509185967379611 ,https://coe.int                 , 10000099 ,True     ,      1 ,Accept         ,Accepted       ,      10 ,       0 ,       0
355 ,6054789380149847 ,https://yumpu.com               , 10000100 ,True     ,      1 ,Accept         ,Accepted       ,      14 ,      10 ,       1
356 ,1489003095537049 ,https://tribalfusion.com        , 10000101 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      16 ,       1
357 ,3535041311973716 ,https://innovid.com             , 10000102 ,True     ,      1 ,Accept         ,Accepted       ,      13 ,      18 ,      11
358 ,3846995264078181 ,https://epam.com                , 10000103 ,True     ,      1 ,Accept         ,Accepted       ,      27 ,      15 ,       5
359 ,3718191367828695 ,https://ap.org                  , 10000104 ,True     ,      1 ,Accept         ,Accepted       ,      14 ,      14 ,       3
360 , 948319424097425 ,https://flightradar24.com       , 10000105 ,True     ,      1 ,Accept         ,Accepted       ,      15 ,      14 ,       8
361 ,2827622041174664 ,https://thomsonreuters.net      , 10000106 ,False    ,      0 ,Accept         ,No interaction ,       0 ,       0 ,       0
362 ,3841658843673434 ,https://gog.com                 , 10000107 ,True     ,      1 ,Accept         ,No interaction ,       3 ,       1 ,       0
363 ,6801477999231305 ,https://dxc.com                 , 10000108 ,True     ,      1 ,Accept         ,Accepted       ,      29 ,      12 ,      11
364 ,5924712851404399 ,https://verywellmind.com        , 10000109 ,True     ,      0 ,Accept         ,No interaction ,      24 ,      34 ,      25
365 ,7062672365350408 ,https://king.com                , 10000110 ,True     ,      1 ,Accept         ,Accepted       ,      10 ,       0 ,       0
366 ,6312326265443236 ,https://segment.com             , 10000111 ,False    ,      1 ,Accept         ,Accepted       ,      45 ,      13 ,       1
367 ,2180036741204572 ,https://tvsquared.com           , 10000112 ,False    ,      1 ,Accept         ,Accepted       ,       0 ,      32 ,      24
368 , 334215389819017 ,https://avg.com                 , 10000113 ,True     ,      1 ,Accept         ,Accepted       ,      23 ,      32 ,      31
369 , 101434457975764 ,https://uefa.com                , 10000114 ,True     ,      1 ,Accept         ,Accepted       ,      28 ,      12 ,       4
370 ,8072687545515049 ,https://cymru.com               , 10000115 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      33 ,       0
371 ,7484306530180954 ,https://worldcat.org            , 10000116 ,True     ,      1 ,Accept         ,Accepted       ,      11 ,      12 ,      11
372 ,2626928466574181 ,https://n-able.com              , 10000117 ,False    ,      1 ,Accept         ,No interaction ,      46 ,      23 ,       9
373 , 492944822814145 ,https://esa.int                 , 10000118 ,True     ,      1 ,Accept         ,Accepted       ,       4 ,       0 ,       0
374 ,7454151819427051 ,https://premierleague.com       , 10000119 ,True     ,      1 ,Accept         ,Accepted       ,       8 ,       3 ,       2
375 ,6430264562383694 ,https://tinder.com              , 10000120 ,True     ,      1 ,Accept         ,Accepted       ,      11 ,       3 ,       0
376 ,3496017738428837 ,https://breitbart.com           , 10000121 ,True     ,      1 ,Accept         ,Accepted       ,      23 ,      99 ,      74
377 ,3417701367223498 ,https://goal.com                , 10000122 ,False    ,      1 ,Accept         ,Accepted       ,      33 ,     259 ,     224
378 , 166910044921697 ,https://tapjoy.com              , 10000123 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      47 ,       6
379 ,2312943683004966 ,https://comodo.com              , 10000124 ,True     ,      2 ,Accept         ,Accepted       ,      24 ,      41 ,      27
380 ,7223848367381902 ,https://ebscohost.com           , 10000125 ,False    ,      0 ,Accept         ,No interaction ,       0 ,       0 ,       0
381 , 236426700738158 ,https://eyeota.net              , 10000126 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      29 ,       5
382 , 116036618925461 ,https://atlasobscura.com        , 10000127 ,True     ,      1 ,Accept         ,Accepted       ,      32 ,      17 ,      15
383 , 569967930428785 ,https://thebalance.com          , 10000128 ,True     ,      0 ,Accept         ,No interaction ,       0 ,     153 ,     119
384 ,8219640073085697 ,https://adyen.com               , 10000129 ,True     ,      1 ,Accept         ,Accepted       ,      21 ,      24 ,       6
385 ,5966544606052266 ,https://screenconnect.com       , 10000130 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,     106 ,      24
386 ,8935617787289185 ,https://iubenda.com             , 10000131 ,True     ,      1 ,Accept         ,Accepted       ,      20 ,       7 ,       0
387 ,5380329396927571 ,https://rockstargames.com       , 10000132 ,True     ,      0 ,Accept         ,No interaction ,       9 ,       0 ,       0
388 ,1642161084563181 ,https://shadowserver.org        , 10000133 ,False    ,      1 ,Accept         ,Accepted       ,       1 ,       1 ,       0
389 , 803868173671510 ,https://scoop.it                , 10000134 ,True     ,      1 ,Accept         ,Accepted       ,      12 ,       4 ,       0
390 ,4931347691326705 ,https://siteground.com          , 10000135 ,True     ,      1 ,Accept         ,Accepted       ,      27 ,      51 ,      24
391 ,2445126767401746 ,https://superuser.com           , 10000136 ,True     ,      1 ,Accept         ,Accepted       ,       5 ,       1 ,       0
392 ,8131087242730855 ,https://byu.edu                 , 10000137 ,True     ,      0 ,Accept         ,No interaction ,       7 ,       3 ,       0
393 ,1273611324553841 ,https://thespruce.com           , 10000138 ,True     ,      0 ,Accept         ,No interaction ,      28 ,      40 ,      28
394 ,2167178683525633 ,https://chinatelecomglobal.com  , 10000139 ,True     ,      2 ,Accept         ,Accepted       ,      15 ,       8 ,       0
395 , 910639281647449 ,https://senderscore.com         , 10000140 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      34 ,       2
396 ,3122048483557491 ,https://greenhouse.io           , 10000141 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      89 ,      34
397 ,1642384303618821 ,https://mynavi.jp               , 10000142 ,True     ,      1 ,Accept         ,Accepted       ,       8 ,       0 ,       0
398 , 341151874426828 ,https://fujitsu.com             , 10000143 ,True     ,      1 ,Accept         ,Accepted       ,      15 ,      22 ,      10
399 ,1452942941399103 ,https://lnk.to                  , 10000144 ,False    ,      1 ,Accept         ,Accepted       ,       0 ,      24 ,       0
400 ,2377554686084429 ,https://verywellhealth.com      , 10000145 ,True     ,      0 ,Accept         ,No interaction ,      21 ,      35 ,      27
401 ,6711048915760253 ,https://ultradns.org            , 10000146 ,True     ,      0 ,Accept         ,No interaction ,       0 ,       0 ,       0
402 , 362318874735449 ,https://mimecast.net            , 10000147 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      73 ,      29
403 ,6473638468537066 ,https://gmu.edu                 , 10000148 ,True     ,      1 ,Accept         ,Accepted       ,      16 ,      25 ,      12
404 ,2784588367980921 ,https://treehugger.com          , 10000149 ,True     ,      0 ,Accept         ,No interaction ,      23 ,      33 ,      25
405 ,2071880284332067 ,https://sendinblue.com          , 10000150 ,False    ,      1 ,Accept         ,Accepted       ,       1 ,      34 ,       0
406 ,7997891689519636 ,https://nhl.com                 , 10000151 ,True     ,      1 ,Accept         ,Accepted       ,      18 ,      16 ,      12
407 , 760226735419687 ,https://acer.com                , 10000152 ,True     ,      1 ,Accept         ,Accepted       ,      21 ,      51 ,      33
408 ,1981472589979604 ,https://siteground.biz          , 10000153 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      78 ,      24
409 ,7579447653313749 ,https://smartthings.com         , 10000154 ,True     ,      1 ,Accept         ,Accepted       ,       2 ,       0 ,       0
410 ,4547662936020375 ,https://sketchup.com            , 10000155 ,True     ,      1 ,Accept         ,Accepted       ,      29 ,      20 ,       3
411 ,1642865101840302 ,https://askubuntu.com           , 10000156 ,True     ,      1 ,Accept         ,Accepted       ,       5 ,       1 ,       0
412 ,5336363514137976 ,https://travelandleisure.com    , 10000157 ,False    ,      0 ,Accept         ,No interaction ,      34 ,     144 ,     124
413 ,7403457774376786 ,https://observer.com            , 10000158 ,False    ,      0 ,Accept         ,No interaction ,      27 ,     107 ,      93
414 ,3390821139097214 ,https://kaltura.com             , 10000159 ,True     ,      1 ,Accept         ,Accepted       ,      20 ,      12 ,       0
415 , 654570395845937 ,https://bunq.com                , 10000160 ,True     ,      1 ,Accept         ,Accepted       ,      19 ,      13 ,       5
416 ,4013567487118285 ,https://unimelb.edu.au          , 10000161 ,True     ,      1 ,Accept         ,Accepted       ,      12 ,       8 ,       0
417 , 680213483836988 ,https://smadex.com              , 10000162 ,True     ,      1 ,Accept         ,Accepted       ,       5 ,       0 ,       0
418 ,1503163427399397 ,https://flashscore.com          , 10000163 ,True     ,      1 ,Accept         ,Accepted       ,       9 ,       1 ,       0
419 ,5123535513876631 ,https://mendeley.com            , 10000164 ,True     ,      1 ,Accept         ,Accepted       ,       7 ,       4 ,       4
420 ,4675767378672969 ,https://elsevierhealth.com      , 10000165 ,True     ,      1 ,Accept         ,Accepted       ,      25 ,       7 ,       0
421 ,3302898963469778 ,https://lilly.com               , 10000166 ,True     ,      1 ,Accept         ,Accepted       ,      10 ,      11 ,       0
422 ,5164397991170506 ,https://pb.com                  , 10000167 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      42 ,       8
423 ,3781379390549991 ,https://nap.edu                 , 10000168 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      17 ,       0
424 , 410769314127783 ,https://deltadna.net            , 10000169 ,True     ,      1 ,Accept         ,Accepted       ,       3 ,       0 ,       0
425 ,1038792716405846 ,https://home.kpmg               , 10000170 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      53 ,      15
426 ,5759744111974889 ,https://isipp.com               , 10000171 ,True     ,      1 ,Accept         ,Accepted       ,      23 ,       1 ,       0
427 ,6979391059278951 ,https://sqills.com              , 10000172 ,True     ,      1 ,Accept         ,Accepted       ,       6 ,       0 ,       0
428 ,8201782661073608 ,https://imperial.ac.uk          , 10000173 ,True     ,      1 ,Accept         ,Accepted       ,      11 ,       0 ,       0
429 ,3008096350682092 ,https://split.io                , 10000174 ,True     ,      1 ,Accept         ,Accepted       ,      19 ,      44 ,      28
430 ,4121604481972717 ,https://doodle.com              , 10000175 ,True     ,      1 ,Accept         ,Accepted       ,      12 ,       0 ,       0
431 ,2443625463797139 ,https://oclc.org                , 10000176 ,True     ,      1 ,Accept         ,Accepted       ,      13 ,      11 ,       2
432 ,6824940768385861 ,https://spglobal.com            , 10000177 ,True     ,      1 ,Accept         ,Accepted       ,      16 ,      14 ,       1
433 ,3412188345490339 ,https://overleaf.com            , 10000178 ,True     ,      1 ,Accept         ,Accepted       ,       6 ,       0 ,       0
434 ,3436429188121146 ,https://vertamedia.com          , 10000179 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      25 ,      15
435 , 590779949491961 ,https://playtika.com            , 10000180 ,True     ,      1 ,Accept         ,Accepted       ,      10 ,       9 ,       0
436 ,4475677928715635 ,https://pandasecurity.com       , 10000181 ,True     ,      1 ,Accept         ,Accepted       ,      16 ,       3 ,       1
437 ,2280381456422462 ,https://hltv.org                , 10000182 ,True     ,      1 ,Accept         ,Accepted       ,      21 ,       7 ,       5
438 ,8835089348912014 ,https://pantheonsite.io         , 10000183 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      90 ,      28
439 ,2782067868246094 ,https://barracudanetworks.com   , 10000184 ,True     ,      1 ,Accept         ,Accepted       ,       0 ,      47 ,       8
440 , 750995091366076 ,https://military.com            , 10000185 ,True     ,      1 ,Accept         ,Accepted       ,      18 ,      35 ,      29
441 ,8736773466208761 ,https://mailerlite.com          , 10000186 ,True     ,      1 ,Accept         ,Accepted       ,      18 ,      35 ,      17
